run_id,label,condition,window,sample_index,raw_x,dt_us,host_time_s
normal_50pct_pilot_01,0,normal,4,16,16292,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,17,16396,997,1789348276.592063
normal_50pct_pilot_01,0,normal,4,18,16360,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,19,16404,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,20,16388,1002,1789348276.592063
normal_50pct_pilot_01,0,normal,4,21,16396,995,1789348276.592063
normal_50pct_pilot_01,0,normal,4,22,16340,1001,1789348276.592063
normal_50pct_pilot_01,0,normal,4,23,16428,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,24,16324,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,25,16336,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,26,16360,997,1789348276.592063
normal_50pct_pilot_01,0,normal,4,27,16332,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,28,16424,996,1789348276.592063
normal_50pct_pilot_01,0,normal,4,29,16364,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,30,16436,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,31,16308,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,32,16396,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,33,16268,1001,1789348276.592063
normal_50pct_pilot_01,0,normal,4,34,16416,1001,1789348276.592063
normal_50pct_pilot_01,0,normal,4,35,16384,995,1789348276.592063
normal_50pct_pilot_01,0,normal,4,36,16364,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,37,16304,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,38,16308,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,39,16364,1002,1789348276.592063
normal_50pct_pilot_01,0,normal,4,40,16300,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,41,16356,997,1789348276.592063
normal_50pct_pilot_01,0,normal,4,42,16352,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,43,16540,996,1789348276.592063
normal_50pct_pilot_01,0,normal,4,44,16328,1003,1789348276.592063
normal_50pct_pilot_01,0,normal,4,45,16428,997,1789348276.592063
normal_50pct_pilot_01,0,normal,4,46,16352,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,47,16428,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,48,16292,1000,1789348276.592063
normal_50pct_pilot_01,0,normal,4,49,16332,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,50,16364,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,51,16368,1001,1789348276.592063
normal_50pct_pilot_01,0,normal,4,52,16392,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,53,16392,997,1789348276.592063
normal_50pct_pilot_01,0,normal,4,54,16376,1003,1789348276.592063
normal_50pct_pilot_01,0,normal,4,55,16276,998,1789348276.592063
normal_50pct_pilot_01,0,normal,4,56,16388,995,1789348276.592063
normal_50pct_pilot_01,0,normal,4,57,16364,1003,1789348276.592063
normal_50pct_pilot_01,0,normal,4,58,16380,997,1789348276.592063
normal_50pct_pilot_01,0,normal,4,59,16300,996,1789348276.592063
normal_50pct_pilot_01,0,normal,4,60,16380,1003,1789348276.592063
normal_50pct_pilot_01,0,normal,4,61,16320,995,1789348276.592063
normal_50pct_pilot_01,0,normal,4,62,16424,999,1789348276.592063
normal_50pct_pilot_01,0,normal,4,63,16360,1002,1789348276.592063
normal_50pct_pilot_01,0,normal,5,0,16392,0,1789348276.975876
normal_50pct_pilot_01,0,normal,5,1,16292,997,1789348276.975876
normal_50pct_pilot_01,0,normal,5,2,16392,1000,1789348276.975876
normal_50pct_pilot_01,0,normal,5,3,16376,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,4,16384,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,5,16436,997,1789348276.975876
normal_50pct_pilot_01,0,normal,5,6,16368,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,7,16392,1002,1789348276.975876
normal_50pct_pilot_01,0,normal,5,8,16404,994,1789348276.975876
normal_50pct_pilot_01,0,normal,5,9,16312,1002,1789348276.975876
normal_50pct_pilot_01,0,normal,5,10,16260,996,1789348276.975876
normal_50pct_pilot_01,0,normal,5,11,16448,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,12,16388,1004,1789348276.975876
normal_50pct_pilot_01,0,normal,5,13,16368,994,1789348276.975876
normal_50pct_pilot_01,0,normal,5,14,16356,1002,1789348276.975876
normal_50pct_pilot_01,0,normal,5,15,16344,999,1789348276.975876
normal_50pct_pilot_01,0,normal,5,16,16324,996,1789348276.975876
normal_50pct_pilot_01,0,normal,5,17,16320,998,1789348276.975876
normal_50pct_pilot_01,0,normal,5,18,16344,1002,1789348276.975876
normal_50pct_pilot_01,0,normal,5,19,16300,999,1789348276.975876
